Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y
48,-0.055087813910010996,2.113417821639795,-0.061550630067051526,-5.376447536356953,0.1231012601341009,-7.539952183214087
49,-0.056703517949271094,2.0220920742778072,-0.09386471085225334,-5.4379981664239985,-1.8157435869780134,-6.0627370616046505
50,-0.056934332812022544,1.930150820615149,-0.07386075608046175,-5.47492854446423,-1.0771360261734004,-3.7238131190566293
51,-0.05654964137410347,1.8365169246256472,-0.029236549281849433,-5.5380179402829555,0.6462816157040417,-3.231408078520044
52,-0.0561649499361844,1.7417289543223882,0.010771360261733892,-5.607262399108381,2.0927214222797446,-3.385284653687659
53,-0.05654964137410347,1.6460177245681231,0.00769382875838151,-5.682661920940517,1.6310916967768652,-4.154667529525735
54,-0.05793453055061213,1.5493062970752685,-0.027697783530173242,-5.744212551007575,0.030775315033523636,-4.123892214492386
55,-0.05916554315195316,1.4512099804059053,-0.060011864315375196,-5.810379478329658,-1.4156644915421819,-4.062341584425528
56,-0.0599349260277913,1.351036329971779,-0.0677056930737567,-5.899627891926884,-1.5079904366427648,-4.339319419727339
57,-0.06001186431537512,1.2490161606356411,-0.041546675295259794,-6.005802728792546,-0.2769778353017312,-5.2318035556994325
58,-0.06062737061604564,1.1461496701360816,-0.029236549281849572,-6.101206205396475,0.6155063006705124,-5.816534541336349
59,-0.06270470438080862,1.0433601179241057,-0.055395567060346346,-6.153524240953465,0.246202520268207,-5.077926980531622
60,-0.0663208038972479,0.9402628125617944,-0.12617879163745557,-6.175066961476934,-1.692642326843916,-3.385284653687748
61,-0.07101403943986057,0.8369346923367319,-0.20773337647629853,-6.1842995559869935,-3.569936543888979,-1.6618670118103651
62,-0.0754764601197218,0.7332988189613341,-0.25543511477826353,-6.201225979255432,-4.000790954358344,-0.9540347660393422
63,-0.07824623847273912,0.6306631433245258,-0.23850869150982446,-6.191993384745373,-2.2465979974473775,-0.33852846536879255
64,-0.07963112764924778,0.5292584802890585,-0.1723417641877442,-6.153524240953467,0.7078322457710867,0.6155063006705319
65,-0.08147764655125933,0.42739218752808833,-0.12002372863075066,-6.118132628664916,2.7082277229502574,1.6618670118103296
66,-0.08320875802189508,0.3244102895971527,-0.0992503909831191,-6.125057074547462,2.785166010534107,1.3387262039582204
67,-0.0849398694925309,0.2207744162217551,-0.10617483686566258,-6.169681281346069,1.3233385464416323,-0.32314080785203814
68,-0.08667098096316675,0.11648456740189506,-0.10386668823814836,-6.218152402523866,0.3231408078520459,-2.000395477178998
